key,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,nickname,rookie_year,state_prov,team_number,events,OPR,DPR,CCWM,RankingPoints,Wins,Losses,Ties,ClimbPoints,AutoPoints,OwnershipPoints,VaultPoints
frc6044,2676,2676,5208,Circuit Breakers,2016.0,Minnesota,6044,['2018mndu2'],98.48388963878936,132.0140612943351,-33.53017165554574,19.0,5.0,4.0,0.0,480.0,225.0,1678.0,160.0
frc6045,2677,2677,5209,BREADBOTS,2016.0,Minnesota,6045,['2018mndu2'],-10.71174202331045,154.6958563911243,-165.40759841443463,2.0,1.0,8.0,0.0,235.0,131.0,1051.0,95.0
frc6047,2678,2678,5211,Proctor Frostbyte,2016.0,Minnesota,6047,"['2018mndu', '2018ndgf']",75.11340163031616,66.4542594947287,8.659142135587391,14.5,5.0,5.0,0.0,497.5,191.5,1493.5,342.5
frc6049,2679,2679,5213,Titan X,2016.0,HaDarom,6049,"['2018isde1', '2018isde3']",-0.8744025059205596,132.87518558752845,-133.74958809344898,7.5,2.5,7.5,0.0,205.0,179.5,1384.5,137.5
frc6050,2680,2680,5214,Wee Waa Bush Bots,2016.0,New South Wales,6050,"['2018ausp', '2018hop']",46.57454763863288,112.48906129782857,-65.91451365919569,17.5,5.0,5.5,0.0,567.5,295.5,1637.5,220.0
frc6052,2681,2681,5216,Clarke Road Trojans,2016.0,Ontario,6052,"['2018onlon', '2018onwat']",95.80419712638114,105.22316019652393,-9.418963070142851,15.0,5.0,7.0,0.0,652.5,273.0,1958.0,332.5
frc6053,2682,2682,5217,Robusters,2016.0,Michigan,6053,"['2018migul', '2018milak']",57.42974989858851,110.275684587027,-52.845934688438504,12.0,4.5,7.5,0.0,502.5,239.0,1806.5,267.5
frc6054,2683,2683,5218,The Dukes,2016.0,Ohio,6054,['2018paca'],66.17537318007079,133.59156368305577,-67.41619050298502,16.0,4.0,5.0,0.0,435.0,284.0,1839.0,235.0
frc6055,2684,2684,5219,BOSS,2016.0,Arkansas,6055,"['2018arli', '2018lake']",143.17538890808555,72.33118487907618,70.84420402900945,20.0,6.0,3.5,0.0,505.0,262.0,1882.5,207.5
frc6056,2685,2685,5220,Brotherhood of Steel,2016.0,Minnesota,6056,['2018ndgf'],55.597276169103225,90.57812156611453,-34.98084539701139,14.0,4.0,7.0,0.0,375.0,326.0,1796.0,165.0
frc6057,2686,2686,5221,Thunderbots,2016.0,Michigan,6057,"['2018mibel', '2018misou']",45.83303587946462,99.64748712311757,-53.81445124365293,12.0,4.5,7.5,0.0,375.0,212.5,1773.0,205.0
frc6059,2687,2687,5223,System Overload Robotics,2016.0,California,6059,['2018cada'],26.212388285983828,94.40172545994596,-68.18933717396212,7.0,3.0,5.0,0.0,265.0,107.0,896.0,195.0
frc6060,2688,2688,5224,Circuit Serpents,2016.0,California,6060,"['2018azfl', '2018caav', '2018hop']",71.37269573904283,107.50797813849141,-36.13528239944851,16.333333333333332,5.0,5.666666666666667,0.0,550.0,267.3333333333333,1742.0,301.6666666666667
frc6063,2690,2690,5227,QLA Pineapples,2016.0,Queensland,6063,['2018ausp'],79.65668309450672,74.79555336252739,4.861129731979306,16.0,6.0,5.0,0.0,425.0,255.0,1461.0,145.0
frc6064,2691,2691,5228,IstanBULLS,2016.0,Istanbul,6064,['2018tuis'],16.637834026601375,142.62837681307195,-125.99054278647066,10.0,4.0,8.0,0.0,270.0,177.0,1584.0,165.0
frc6065,2692,2692,5229,Titanium Dragons,2016.0,Michigan,6065,"['2018miken', '2018miwmi']",97.65470291256887,97.6217364067698,0.03296650579898408,19.0,5.5,6.5,0.0,550.0,328.0,2175.0,367.5
frc6066,2693,2693,5230,Rambler Robotics,2016.0,Michigan,6066,"['2018mike2', '2018mitvc']",53.42277793291387,147.71224390048394,-94.28946596756998,8.5,3.0,9.0,0.0,400.0,191.0,1651.0,185.0
frc6067,2694,2694,5231,Underdogs,2016.0,Michigan,6067,"['2018mialp', '2018mimid']",134.4137802005842,98.96493732405087,35.448842876533305,19.5,6.5,5.5,0.0,685.0,250.0,2231.5,292.5
frc6068,2695,2695,5232,Delta Overload,2016.0,Mississippi,6068,['2018lake'],93.64066778593461,83.43287464265222,10.207793143282595,13.0,4.0,5.0,0.0,335.0,167.0,1547.0,235.0
frc6070,2696,2696,5234,Gryphon Machine,2016.0,Ontario,6070,"['2018oncmp2', '2018onham', '2018onosh']",77.27369641646358,121.62754942944333,-44.353853012979734,20.333333333333332,5.333333333333333,6.666666666666667,0.0,561.6666666666666,369.3333333333333,2119.6666666666665,360.0
frc6071,2697,2697,5235,Bot Central,2016.0,Michigan,6071,"['2018mimar', '2018mimid']",74.81199018545765,111.9443466117167,-37.132356426259015,17.0,6.0,6.0,0.0,552.5,238.0,2081.0,280.0
frc6072,2698,2698,5236,Triton Tech,2016.0,California,6072,"['2018caav', '2018cair', '2018roe']",114.40242027821238,93.93004440526062,20.47237587295178,20.666666666666668,6.333333333333333,4.666666666666667,0.0,480.0,294.3333333333333,2213.6666666666665,291.6666666666667
frc6073,2699,2699,5237,Cav-Bots,2016.0,Michigan,6073,"['2018mike2', '2018mimid']",49.64594369969262,145.28736819460192,-95.64142449490926,13.0,4.0,8.0,0.0,632.5,191.0,1581.5,265.0
frc6074,2700,2700,5238,Robo-Reactors,2016.0,Michigan,6074,"['2018mialp', '2018migay']",46.1555109798751,124.1732229739469,-78.01771199407185,11.5,4.0,8.0,0.0,465.0,234.0,1653.5,230.0
frc6075,2701,2701,5239,Leland Zebrotics,2016.0,Michigan,6075,"['2018mialp', '2018mitvc']",37.32256351604465,108.77088008664745,-71.44831657060277,8.5,3.0,9.0,0.0,447.5,190.5,1450.5,162.5
frc6076,2702,2702,5240,Mustangs,2016.0,Washington,6076,"['2018pncmp', '2018waspo', '2018wayak']",72.28377653703991,112.23407905894929,-39.95030252190936,15.666666666666666,4.666666666666667,7.333333333333333,0.0,538.3333333333334,290.6666666666667,2036.0,321.6666666666667
frc6077,2703,2703,5241,Wiking Kujon,2016.0,Michigan,6077,"['2018cmpmi', '2018mialp', '2018micmp4', '2018mishe']",131.7350455026494,89.66126670549755,42.07377879715176,27.333333333333332,8.666666666666666,3.3333333333333335,0.0,673.3333333333334,315.6666666666667,2595.6666666666665,311.6666666666667
frc6078,2704,2704,5242,RoboRams,2016.0,Michigan,6078,"['2018milan', '2018mimil']",58.898228280443035,133.60089568629883,-74.70266740585583,17.0,5.0,7.0,0.0,590.0,291.5,1976.5,312.5
frc6079,2705,2705,5243,Mech Tech,2016.0,Michigan,6079,"['2018miesc', '2018milsu']",40.140284591752035,72.81257186691563,-32.67228727516355,14.5,6.0,6.0,0.0,447.5,228.5,1684.5,202.5
frc6081,2706,2706,5245,Digital Dislocators,2016.0,Michigan,6081,"['2018miket', '2018milin']",80.62878240687556,101.68202351667586,-21.05324110980032,16.5,5.5,6.5,0.0,587.5,243.5,2035.5,280.0
frc6083,2707,2707,5247,Overlooking,2016.0,Chiayi,6083,"['2018ausc', '2018ausp']",95.87690723689741,96.27042333467105,-0.3935160977736234,16.0,6.5,5.5,0.0,542.5,225.5,2208.0,307.5
frc6084,2708,2708,5248,Swoop Robotics,2016.0,Ohio,6084,['2018ohmv'],38.933458639794736,83.88060350039042,-44.94714486059553,16.0,6.0,3.0,0.0,350.0,222.0,1618.0,190.0
frc6085,2709,2709,5249,Green Devil Bots,2016.0,Michigan,6085,"['2018mike2', '2018milan']",85.8793630186325,73.27362338792562,12.605739630706902,16.0,6.0,6.0,0.0,492.5,244.5,2128.0,267.5
frc6086,2710,2710,5250,Ignition,2016.0,Michigan,6086,"['2018miket', '2018mimar']",97.8292080104767,87.51116882905178,10.31803918142494,20.5,7.5,4.5,0.0,512.5,247.0,2257.5,315.0
frc6087,2711,2711,5251,Cybertronic Lancers,2016.0,Michigan,6087,"['2018micmp1', '2018migay', '2018mitvc']",91.24277501565176,116.15167581432236,-24.90890079867056,17.333333333333332,4.666666666666667,7.333333333333333,0.0,656.6666666666666,303.3333333333333,2154.0,308.3333333333333
frc6088,2712,2712,5252,Stephenson Eagles,2016.0,Michigan,6088,"['2018mialp', '2018miesc']",98.81682885618022,108.776273627341,-9.959444771160804,17.5,6.5,5.5,0.0,540.0,235.5,2063.0,240.0
frc6089,2713,2713,5253,Cyber Cougars,2016.0,Michigan,6089,"['2018mifor', '2018miliv']",53.55185472013649,117.59719894615787,-64.04534422602137,12.5,5.0,7.0,0.0,537.5,299.5,2112.5,322.5
frc6090,2714,2714,5254,Wayland Wildcats,2016.0,Michigan,6090,"['2018cmpmi', '2018micmp1', '2018migul', '2018miken']",169.84608272542687,80.89448270609479,88.95160001933205,30.666666666666668,9.666666666666666,2.3333333333333335,0.0,796.6666666666666,411.3333333333333,2922.6666666666665,383.3333333333333
frc6091,2715,2715,5255,Eagle 1,2016.0,Michigan,6091,"['2018miket', '2018miwat']",52.70228456148415,72.73751435911093,-20.03522979762684,14.5,5.5,6.5,0.0,517.5,196.0,1674.5,262.5
frc6092,2716,2716,5256,Q-Bots,2016.0,Michigan,6092,"['2018migul', '2018mishe']",58.373843446337936,113.11284904003503,-54.73900559369706,13.0,4.0,8.0,0.0,452.5,243.5,1639.0,250.0
frc6093,2717,2717,5257,Unplugged,2016.0,Michigan,6093,"['2018mimid', '2018miwat']",86.98168411139758,119.51262004773949,-32.530935936341955,12.5,4.0,8.0,0.0,560.0,263.5,1992.5,317.5
frc6094,2718,2718,5258,Manic Mechanics,2016.0,Michigan,6094,"['2018migul', '2018miwmi']",67.49078688778644,117.96429021115736,-50.47350332337096,18.5,6.5,5.5,0.0,562.5,283.5,2048.0,340.0
frc6096,2719,2719,5260,UPSM Cobras,2016.0,Michigan,6096,"['2018micen', '2018misou']",31.051284581267858,90.50885164723442,-59.45756706596654,9.5,4.5,7.5,0.0,402.5,115.5,1072.0,235.0
frc6097,2720,2720,5261,Botcats ,2016.0,Michigan,6097,"['2018mialp', '2018mitvc']",89.43482795817548,84.39642389493065,5.038404063244897,14.0,5.0,7.0,0.0,467.5,228.5,1954.5,255.0
frc6098,2721,2721,5262,bIrobot,2016.0,Michigan,6098,"['2018mimar', '2018miwmi']",84.2444388811401,97.28061053516495,-13.036171654024825,19.5,4.5,7.5,0.0,615.0,303.5,2151.0,230.0
frc6099,2722,2722,5263,Knight Riders,2016.0,Michigan,6099,"['2018micen', '2018micmp1', '2018mitry']",88.5739040908649,86.55156485564673,2.0223392352181144,19.0,6.333333333333333,5.666666666666667,0.0,566.6666666666666,312.6666666666667,2075.3333333333335,268.3333333333333
frc6100,2723,2723,5264,MSMohawks,2016.0,Michigan,6100,"['2018micmp3', '2018mishe', '2018mitvc']",104.44643465401212,79.27367174774572,25.172762906266424,24.333333333333332,7.666666666666667,4.333333333333333,0.0,656.6666666666666,283.3333333333333,2452.0,373.3333333333333
frc6101,2724,2724,5265,Strange Quarks,2016.0,Michigan,6101,"['2018migib', '2018milin']",47.19122219345783,129.60904242403046,-82.41782023057264,15.0,4.0,7.5,0.0,477.5,263.0,1867.0,222.5
frc6102,2725,2725,5266,Mustangs,2016.0,Michigan,6102,"['2018mifor', '2018mishe']",43.23394737541443,149.32426027093916,-106.09031289552472,10.0,3.0,9.0,0.0,400.0,233.0,1493.0,230.0
frc6103,2726,2726,5267,Green Daemons ,2016.0,Louisiana,6103,['2018lake'],29.16394881190299,94.95102919160612,-65.78708037970341,13.0,4.0,5.0,0.0,270.0,189.0,1016.0,160.0
frc6104,2727,2727,5268,Desert Eagles,2016.0,HaDarom,6104,"['2018iscmp', '2018isde1', '2018isde3']",135.58391828754452,72.27280280081504,63.31111548672942,21.333333333333332,7.333333333333333,3.6666666666666665,0.0,565.0,324.6666666666667,2408.3333333333335,286.6666666666667
frc6106,2728,2728,5270,Tec Gear,2016.0,Guanajuato,6106,"['2018abca', '2018mxmo', '2018roe']",100.53184605129351,95.89923073917507,4.632615312118485,16.666666666666668,5.666666666666667,5.333333333333333,0.0,480.0,215.33333333333334,1835.6666666666667,375.0
frc6107,2729,2729,5271,Cyber Jagzz,2016.0,Alabama,6107,['2018alhu'],58.08618975535961,44.610142999540244,13.47604675581946,10.0,5.0,5.0,0.0,375.0,179.0,1619.0,200.0
frc6110,2730,2730,5274,Doc Botics,2016.0,Ontario,6110,"['2018oncmp2', '2018onnob', '2018onosh']",107.5271097344308,88.54004861540113,18.987061119029672,20.333333333333332,5.666666666666667,6.333333333333333,0.0,580.0,361.3333333333333,2396.3333333333335,348.3333333333333
frc6111,2731,2731,5275,RoboKnights,2016.0,Texas,6111,['2018txpa'],89.3835002043765,71.90011610554456,17.48338409883195,25.0,9.0,5.0,0.0,435.0,325.0,2403.0,290.0
frc6112,2732,2732,5276,Cyberstangs,2016.0,Michigan,6112,"['2018micmp2', '2018miesc', '2018mitvc']",112.76293089805843,87.90244828124423,24.860482616814227,19.333333333333332,6.0,6.0,0.0,575.0,325.0,2345.6666666666665,320.0
frc6113,2733,2733,5277,M.A.R.C. 1,2016.0,Michigan,6113,"['2018miesc', '2018milsu']",90.88559126848631,64.09459999641946,26.790991272066844,16.0,6.0,6.0,0.0,527.5,222.0,1977.0,270.0
frc6114,2734,2734,5278,Do the Thing,2016.0,Michigan,6114,"['2018mifor', '2018miken', '2018miwmi']",27.189424093765865,144.1561431426606,-116.96671904889472,12.333333333333334,3.6666666666666665,8.333333333333334,0.0,426.6666666666667,266.0,1754.3333333333333,233.33333333333334
frc6116,2735,2735,5280,Cougar Robotics,2016.0,Michigan,6116,"['2018mibel', '2018miliv']",24.98277052838771,123.01773954723814,-98.03496901885045,12.0,4.0,8.0,0.0,540.0,244.0,1663.0,307.5
frc6117,2736,2736,5281,Wingspan,2016.0,Michigan,6117,"['2018micmp1', '2018mimil', '2018miwat']",110.99875675774945,102.60796055924057,8.390796198508903,21.0,5.666666666666667,6.333333333333333,0.0,750.0,326.3333333333333,2458.3333333333335,348.3333333333333
frc6118,2737,2737,5282,Dunedoo Central School,2016.0,New South Wales,6118,['2018ausc'],62.603184489259355,131.91116704369358,-69.30798255443423,13.0,4.0,9.0,0.0,430.0,311.0,2211.0,215.0
frc6119,2738,2738,5283,Prototype Pumas,2016.0,Michigan,6119,"['2018migul', '2018milak']",55.32786449361592,122.43418557107395,-67.10632107745805,13.0,4.0,8.0,0.0,547.5,274.0,1901.5,292.5
frc6120,2739,2739,5284,Cyberstangs,2016.0,Michigan,6120,"['2018mimar', '2018mitry']",100.56302668414959,118.97834664007227,-18.415319955922698,14.0,4.0,8.0,0.0,552.5,266.5,2188.0,427.5
frc6121,2740,2740,5285,Robo Vikes,2016.0,Michigan,6121,"['2018cmpmi', '2018mialp', '2018micmp1', '2018mitvc']",107.90448805572164,57.19158548805414,50.71290256766747,21.666666666666668,6.0,6.0,0.0,571.6666666666666,357.0,2194.0,308.3333333333333
frc6122,2741,2741,5286,Potential Energy,2016.0,Michigan,6122,"['2018mitvc', '2018miwmi']",124.9973381404852,105.77722033556276,19.22011780492238,14.5,6.0,6.0,0.0,587.5,238.5,2281.0,305.0
frc6127,2742,2742,5291,BHS Pumatrons,2016.0,Arizona,6127,['2018azfl'],63.339183450073705,117.96531957613543,-54.626136126061645,8.0,3.0,6.0,0.0,250.0,163.0,1277.0,220.0
frc6128,2743,2743,5292,The Automatics,2016.0,Michigan,6128,"['2018misjo', '2018miwmi']",67.25193425162685,116.29350864511112,-49.041574393484225,16.0,5.0,7.0,0.0,530.0,296.5,1820.5,265.0
frc6129,2744,2744,5293,HighTech Highlanders,2016.0,Washington,6129,"['2018waspo', '2018wayak']",52.775877221775815,97.63933534512893,-44.86345812335314,14.5,5.5,6.5,0.0,427.5,223.0,1823.5,230.0
frc6130,2745,2745,5294,Vipers,2016.0,Ontario,6130,"['2018onham', '2018onto1']",57.873384433204045,118.54974950572095,-60.67636507251696,13.5,3.0,9.0,0.0,585.0,306.0,1811.5,355.0
frc6131,2746,2746,5295,NLR Robotics,2016.0,Arkansas,6131,"['2018arli', '2018tur', '2018txel']",110.17037840311005,81.28955331270554,28.880825090404628,19.666666666666668,6.0,4.666666666666667,0.0,596.6666666666666,301.0,2009.6666666666667,320.0
frc6132,2747,2747,5296,Iron Rangers,2016.0,Minnesota,6132,['2018mndu2'],77.74703734585029,89.81854472160038,-12.07150737575012,11.0,4.0,5.0,0.0,390.0,175.0,1481.0,145.0
frc6133,2748,2748,5297,Haltom Robotics,2016.0,Texas,6133,"['2018txda', '2018txel']",56.39938553732384,135.44645922761282,-79.04707369028898,14.5,4.5,6.0,0.0,457.5,219.0,1550.5,265.0
frc6135,2749,2749,5299,Arctos,2016.0,Ontario,6135,"['2018oncmp2', '2018onham', '2018onnyo']",75.82251255476119,134.48043024527138,-58.6579176905102,19.0,4.0,8.0,0.0,536.6666666666666,343.6666666666667,1970.6666666666667,383.3333333333333
frc6136,2750,2750,5300,The Robo Ravens 6136,2016.0,Michigan,6136,"['2018mibel', '2018misou']",43.63668547735767,116.53366265063008,-72.8969771732724,10.5,3.5,8.5,0.0,432.5,219.0,1662.5,285.0
frc6137,2751,2751,5301,H.A.L-9K and the Falcons of Fury,2016.0,Michigan,6137,"['2018migul', '2018misjo']",46.09943502358615,150.65141913911202,-104.55198411552584,10.0,3.0,9.0,0.0,482.5,253.5,1715.0,272.5
frc6138,2752,2752,5302,Bulldogs,2016.0,Michigan,6138,"['2018migul', '2018milak']",63.60559807878665,107.43248110785451,-43.826883029067886,15.0,5.0,7.0,0.0,522.5,275.0,1859.0,312.5
frc6139,2753,2753,5303,ThunderBotz,2016.0,Georgia,6139,"['2018gacol', '2018gadal']",36.1733413642017,88.84179541061877,-52.66845404641707,8.0,3.5,7.5,0.0,257.5,155.5,1208.0,192.5
frc6140,2754,2754,5304,SMT Titans,2016.0,Ontario,6140,"['2018oncmp1', '2018onnyo', '2018onosh']",59.33263373233566,126.72422991153475,-67.39159617919911,14.333333333333334,3.6666666666666665,8.333333333333334,0.0,565.0,318.0,1802.6666666666667,320.0
frc6141,2755,2755,5305,Senator O'Connor College School,2016.0,Ontario,6141,"['2018oncmp1', '2018onnyo', '2018onosh']",62.24235733807914,105.86477688049314,-43.622419542414036,17.333333333333332,5.333333333333333,6.666666666666667,0.0,531.6666666666666,323.6666666666667,1977.3333333333333,290.0
frc6144,2756,2756,5308,Angelbots Gold,2016.0,Texas,6144,['2018txel'],81.46736650748973,98.11429387460987,-16.646927367120156,12.0,4.0,8.0,0.0,405.0,248.0,1839.0,350.0
frc6145,2757,2757,5309,War Eagles,2016.0,Florida,6145,['2018flor'],36.32648487040031,111.34283378630988,-75.01634891590953,8.0,3.0,5.0,0.0,230.0,117.0,1067.0,110.0
frc6146,2758,2758,5310,Blackjacks,2016.0,Minnesota,6146,['2018mndu'],84.56708402800987,90.48465313170573,-5.917569103695826,10.0,3.0,6.0,0.0,340.0,238.0,1199.0,200.0
frc6147,2759,2759,5311,Tonkabots,2016.0,Minnesota,6147,['2018mndu2'],14.464226932788101,132.1882943023704,-117.72406736958217,5.0,2.0,7.0,0.0,305.0,118.0,755.0,135.0
frc6149,2760,2760,5313,hand by hand,2016.0,HaDarom,6149,"['2018isde1', '2018isde2']",39.96776302789252,98.28708555882892,-58.31932253093639,13.0,5.5,5.0,0.0,265.0,195.5,1634.5,170.0
frc6150,2761,2761,5314,BlueBotics,2016.0,Michigan,6150,"['2018milin', '2018misou']",60.05719615049732,93.01825082899039,-32.961054678493106,14.5,5.0,7.0,0.0,517.5,238.0,1673.0,257.5
frc6152,2762,2762,5316,ROBO-FALCONS,2016.0,Michigan,6152,"['2018mibel', '2018miliv']",39.79792569303973,154.27349342868493,-114.4755677356451,9.5,3.0,9.0,0.0,445.0,244.5,1587.5,300.0
frc6153,2763,2763,5317,Blue Crew,2016.0,Maine,6153,"['2018mabri', '2018melew']",89.91486963458439,106.43592274902088,-16.521053114436498,19.0,6.5,5.5,0.0,560.0,263.0,2112.0,335.0
frc6155,2764,2764,5319,ElektraBots,2016.0,Texas,6155,['2018txsa'],77.27029814869347,59.38393285226375,17.88636529642974,17.0,6.0,4.0,0.0,385.0,230.0,1372.0,205.0
frc6156,2765,2765,5320,Infinity Robotics Team,2016.0,Sonora,6156,['2018mxmo'],26.40537197317841,79.37282629266586,-52.9674543194874,10.0,5.0,6.0,0.0,300.0,65.0,1169.0,170.0
frc6157,2766,2766,5321,Ragnarok,2016.0,Kentucky,6157,['2018tnkn'],72.65119765353799,145.24858661426848,-72.59738896073058,11.0,3.0,7.0,0.0,475.0,238.0,1732.0,260.0
frc6160,2767,2767,5324,Bombatrons,2016.0,Minnesota,6160,['2018mndu'],147.86360772049323,79.56487217450115,68.29873554599224,15.0,5.0,4.0,0.0,505.0,221.0,1867.0,225.0
frc6161,2768,2768,5325,Equilibrium,2016.0,Maine,6161,"['2018mabos', '2018melew']",62.83637054950037,134.79074620923532,-71.95437565973499,16.0,4.5,7.5,0.0,525.0,302.5,1887.5,320.0
frc6162,2769,2769,5326,Cap Alpaca,2016.0,Ontario,6162,"['2018onlon', '2018onto1']",55.257997123333425,96.62547061010093,-41.36747348676748,12.5,4.5,7.0,0.5,402.5,247.5,1790.0,237.5
frc6164,2770,2770,5328,Moonshot Slaybots,2016.0,Iowa,6164,['2018iacf'],40.599758236567254,88.83637362826697,-48.236615391699644,14.0,4.0,5.0,0.0,405.0,190.0,1581.0,260.0
frc6166,2771,2771,5330,Thorobotics,2016.0,Wisconsin,6166,['2018wila'],38.45506806652699,139.96507124552235,-101.51000317899523,7.0,2.0,8.0,0.0,350.0,280.0,1496.0,180.0
frc6167,2772,2772,5331,CB Bearbots,2016.0,South Carolina,6167,['2018scmb'],45.36835732764738,134.2815788955804,-88.91322156793291,8.0,2.0,6.0,0.0,355.0,174.0,1133.0,170.0
frc6168,2773,2773,5332,alzahrawi,2016.0,HaZafon,6168,"['2018gal', '2018isde1', '2018isde4']",70.31924186154677,107.43891395095076,-37.119672089404034,11.333333333333334,3.0,7.666666666666667,0.0,416.6666666666667,252.66666666666666,1737.6666666666667,203.33333333333334
frc6170,2774,2774,5334,Tecmilenio Vitronik 6170,2016.0,San Luis Potosí,6170,['2018mxmo'],38.97713286865695,83.98580921693004,-45.008676348273084,10.0,5.0,6.0,0.0,315.0,105.0,1396.0,170.0
frc6171,2775,2775,5335,⚛ Chain Reaction ⚛,2016.0,Texas,6171,"['2018txda', '2018txel']",71.1073416587487,121.28233946546925,-50.17499780672052,12.0,4.0,6.5,0.0,377.5,219.0,1701.0,240.0
frc6172,2776,2776,5336,The Mad Dogs,2016.0,Maine,6172,"['2018mabri', '2018melew']",115.17345768754755,75.41267142374735,39.76078626380017,17.5,6.5,5.5,0.0,585.0,255.0,2206.5,435.0
frc6174,2777,2777,5338,Kaprekar's Constants,2016.0,California,6174,['2018cada'],121.87725146372138,23.17764383058025,98.699607633141,15.0,6.0,2.0,0.0,275.0,175.0,1602.0,160.0
frc6175,2778,2778,5339,Mystery Machine,2016.0,Minnesota,6175,"['2018cmpmi', '2018ndgf']",124.86454651222219,123.93121766321917,0.933328849002928,14.0,5.0,6.0,0.0,505.0,211.0,1770.0,360.0
frc6177,2779,2779,5341,Atomic-Robotic-Dogs,2016.0,Georgia,6177,"['2018gaalb', '2018gacmp', '2018gadul', '2018gagai']",106.37838631410173,74.8370478856049,31.541338428496864,17.25,6.0,6.0,0.0,480.0,305.5,2014.5,340.0
frc6178,2780,2780,5342,Techno Titans,2016.0,Saskatchewan,6178,['2018abca'],31.483498191622104,104.210863359681,-72.72736516805887,14.0,4.0,8.0,0.0,490.0,264.0,1730.0,145.0
frc6180,2781,2781,5344,Mechanical Lions ,2016.0,Texas,6180,['2018txsa'],65.11866293552166,139.9352615256579,-74.81659859013627,10.0,4.0,6.0,0.0,445.0,152.0,1512.0,260.0
frc6181,2782,2782,5345,Cryptic Cyborgs,2016.0,Ohio,6181,['2018ohcl'],18.93381664551641,182.65846744862202,-163.72465080310548,6.0,1.0,9.0,0.0,375.0,228.0,1021.0,185.0
frc6184,2783,2783,5348,Leon Robotics  ,2016.0,Florida,6184,['2018flor'],65.45663371189266,127.29640048946267,-61.83976677756998,7.0,3.0,5.0,0.0,280.0,122.0,1087.0,160.0
frc6186,2784,2784,5350,Hope BotCats,2016.0,Arkansas,6186,['2018arli'],89.21636241924246,54.159987112654676,35.05637530658784,13.0,6.0,4.0,0.0,325.0,160.0,1768.0,130.0
frc6187,2785,2785,5351,Narrabri High School- Kaputar Klockworks,2016.0,New South Wales,6187,['2018ausc'],39.10495664683151,139.19411921533384,-100.08916256850229,8.0,2.0,11.0,0.0,410.0,283.0,1748.0,170.0
frc6188,2786,2786,5352,Sting Robotics,2016.0,Alberta,6188,['2018abca'],79.41743034715773,105.00382300656361,-25.58639265940591,22.0,6.0,6.0,0.0,620.0,326.0,1918.0,250.0
frc6189,2787,2787,5353,Cyber Raiders,2016.0,Virginia,6189,"['2018vagle', '2018vapor']",51.94331570285081,77.82197942099785,-25.878663718147045,14.5,5.5,5.0,0.0,372.5,187.5,1551.5,187.5
frc6190,2788,2788,5354,Will-er Run,2016.0,Michigan,6190,"['2018miliv', '2018mimil']",60.26075570106458,104.63170619217584,-44.3709504911113,21.5,6.5,5.5,0.0,647.5,306.0,1954.0,235.0
frc6191,2789,2789,5355,RoboKryptonite,2016.0,Taipei,6191,['2018ausc'],87.0446689859487,88.02619373656523,-0.9815247506165035,16.0,6.0,7.0,0.0,485.0,240.0,2359.0,260.0
frc6193,2790,2790,5357,The Legend of Robotics,2016.0,Michigan,6193,"['2018cmpmi', '2018micmp2', '2018mike2', '2018mimid']",135.42947015235578,83.33751723400759,52.09195291834819,23.333333333333332,7.0,5.0,0.0,710.0,338.0,2517.3333333333335,325.0
frc6194,2791,2791,5358,The Aftershocks,2016.0,Virginia,6194,"['2018chcmp', '2018vabla', '2018vapor']",85.0117083805196,106.10216989229764,-21.090461511778084,18.0,5.333333333333333,6.333333333333333,0.3333333333333333,640.0,288.3333333333333,1994.0,395.0
frc6195,2792,2792,5359,GOLDBOTS,2016.0,New York,6195,['2018nyny'],21.861351174599136,131.80641595586576,-109.94506478126652,6.0,2.0,8.0,0.0,335.0,185.0,1181.0,180.0
frc6199,2793,2793,5363,E-Hawks,2016.0,Coahuila,6199,"['2018mxto', '2018txlu']",38.331579526332035,70.59020890519417,-32.25862937886211,12.0,5.0,6.0,0.0,317.5,174.5,1529.5,195.0
frc6200,2794,2794,5364,Xrams,2016.0,Chihuahua,6200,"['2018mxmo', '2018txel']",115.29395397951106,65.45922597975614,49.83472799975489,15.0,5.5,5.5,0.0,462.5,214.0,1881.5,345.0
frc6201,2795,2795,5365,The Highlanders,2016.0,Massachusetts,6201,"['2018mabos', '2018mabri', '2018necmp']",129.0753626206042,93.07312442694956,36.00223819365474,22.0,7.0,5.0,0.0,555.0,334.3333333333333,2618.3333333333335,328.3333333333333
frc6202,2796,2796,5366,The Centurions,2016.0,Ontario,6202,['2018onwin'],69.49250285617316,96.71498894292742,-27.22248608675436,18.0,6.0,6.0,0.0,565.0,258.0,1933.0,270.0
frc6203,2797,2797,5367,Titanium Knights Robotics,2016.0,New Jersey,6203,"['2018mrcmp', '2018njbri', '2018njfla']",100.64271415994553,112.14328915379012,-11.500574993844621,15.333333333333334,5.666666666666667,5.666666666666667,0.0,600.0,232.0,2016.6666666666667,336.6666666666667
frc6204,2798,2798,5368,Team Pedare,2016.0,South Australia,6204,['2018ausc'],74.09521246090881,138.71768328272915,-64.62247082182044,11.0,4.0,9.0,0.0,440.0,277.0,2207.0,185.0
frc6213,2799,2799,5377,Team Quantum,2016.0,Maryland,6213,"['2018mdedg', '2018mdoxo']",56.05061348815884,127.11322525474051,-71.06261176658164,12.5,4.0,7.5,0.5,440.0,235.0,1935.0,227.5
